,district,type,metro_num,S,mon_price,聚类类别
4214,浦东,合租,550.0,11.0,1930,交通便利普通
4215,浦东,合租,831.0,17.3,2390,交通一般普通
4216,浦东,合租,224.0,13.6,2360,交通便利普通
4217,浦东,合租,446.0,11.2,2360,交通便利普通
4218,浦东,合租,1430.0,11.9,2260,交通不便普通
4219,浦东,合租,490.0,10.4,2530,交通便利普通
4220,浦东,合租,958.0,16.8,2230,交通一般普通
4221,浦东,合租,440.0,9.74,2060,交通便利普通
4222,浦东,合租,534.0,15.8,2290,交通便利普通
4223,浦东,合租,333.0,25.5,2060,交通便利普通
4224,浦东,合租,637.0,13.3,1590,交通一般普通
4225,浦东,合租,888.0,11.2,2590,交通一般普通
4226,浦东,合租,550.0,13.7,2060,交通便利普通
4227,浦东,合租,786.0,11.3,2060,交通一般普通
4228,浦东,合租,1430.0,13.4,2360,交通不便普通
4229,浦东,合租,1429.0,12.1,1860,交通不便普通
4230,浦东,合租,610.0,10.2,1890,交通一般普通
4231,浦东,合租,1538.0,15.0,2190,交通不便普通
4232,浦东,合租,185.0,14.0,1760,交通便利普通
4233,浦东,合租,747.0,9.39,1860,交通一般普通
4234,浦东,合租,102.0,15.0,3290,交通便利普通
4235,浦东,合租,1125.0,9.22,2090,交通一般普通
4236,浦东,合租,320.0,12.3,2860,交通便利普通
4237,浦东,合租,458.0,14.8,2660,交通便利普通
4238,浦东,合租,366.0,18.3,1530,交通便利普通
4239,浦东,合租,175.0,9.2,2060,交通便利普通
4240,浦东,合租,1062.0,12.8,2290,交通一般普通
4241,浦东,合租,405.0,11.7,2090,交通便利普通
4243,浦东,合租,819.0,12.2,1990,交通一般普通
4244,浦东,合租,842.0,14.0,1730,交通一般普通
4245,浦东,合租,537.0,0.0,1830,交通便利普通
4246,浦东,合租,916.0,13.8,2130,交通一般普通
4247,浦东,合租,172.0,13.3,2390,交通便利普通
4248,浦东,合租,1538.0,16.4,2430,交通不便普通
4249,浦东,合租,909.0,16.2,1960,交通一般普通
4250,浦东,合租,237.0,11.3,1690,交通便利普通
4251,浦东,合租,1046.0,12.0,2030,交通一般普通
4252,浦东,合租,424.0,13.5,2860,交通便利普通
4253,浦东,合租,1217.0,12.6,2290,交通一般普通
4254,浦东,合租,274.0,11.8,2590,交通便利普通
4255,浦东,合租,432.0,15.9,2290,交通便利普通
4256,浦东,合租,332.0,9.9,2030,交通便利普通
4257,浦东,合租,727.0,12.7,2130,交通一般普通
4258,浦东,合租,628.0,15.2,2330,交通便利普通
4259,浦东,合租,405.0,14.6,2490,交通便利普通
4260,浦东,合租,670.0,13.9,2130,交通一般普通
4261,浦东,合租,206.0,11.1,2430,交通便利普通
4262,浦东,合租,647.0,14.6,2590,交通便利普通
4263,浦东,合租,368.0,17.4,2590,交通便利普通
4264,浦东,合租,601.0,14.1,2970,交通便利普通
4265,浦东,合租,433.0,12.5,2260,交通便利普通
4266,浦东,合租,836.0,13.2,2290,交通一般普通
4267,浦东,合租,538.0,15.0,2590,交通便利普通
4268,浦东,合租,280.0,7.3,2760,交通便利普通
4269,浦东,合租,607.0,11.5,1860,交通一般普通
4270,浦东,合租,937.0,14.8,2390,交通一般普通
4271,浦东,合租,1144.0,13.1,1930,交通一般普通
4272,浦东,合租,1247.0,19.9,2190,交通一般普通
4273,浦东,合租,905.0,13.89,1690,交通一般普通
4274,浦东,合租,727.0,12.6,1960,交通一般普通
4275,浦东,合租,861.0,15.9,2360,交通一般普通
4276,浦东,合租,786.0,12.2,1960,交通一般普通
4277,浦东,合租,166.0,12.2,2990,交通便利普通
4278,浦东,合租,579.0,11.3,2030,交通便利普通
4279,浦东,合租,503.0,13.2,2290,交通便利普通
4280,浦东,合租,958.0,17.7,2030,交通一般普通
4281,浦东,合租,333.0,10.3,2290,交通便利普通
4282,浦东,合租,550.0,11.5,2060,交通便利普通
4283,浦东,合租,599.0,0.0,2690,交通便利普通
4284,浦东,合租,405.0,14.2,2290,交通便利普通
4285,浦东,合租,1077.0,9.9,1060,交通一般普通
4286,浦东,合租,1749.0,16.2,2160,交通不便普通
4287,浦东,合租,819.0,12.5,2330,交通一般普通
4288,浦东,合租,1390.0,15.4,2130,交通不便普通
4289,浦东,合租,1045.0,11.6,2760,交通一般普通
4290,浦东,合租,85.0,16.9,2730,交通便利普通
4291,浦东,合租,175.0,14.8,2390,交通便利普通
4292,浦东,合租,441.0,8.3,2430,交通便利普通
4293,浦东,合租,1390.0,11.5,1690,交通不便普通
4294,浦东,合租,786.0,11.5,2190,交通一般普通
4295,浦东,合租,878.0,11.3,1690,交通一般普通
4296,浦东,合租,481.0,13.8,2490,交通便利普通
4297,浦东,合租,1003.0,11.45,1990,交通一般普通
4298,浦东,合租,860.0,13.12,1990,交通一般普通
4299,浦东,合租,538.0,15.0,2390,交通便利普通
4300,浦东,合租,718.0,16.0,2190,交通一般普通
4301,浦东,合租,461.0,14.5,2890,交通便利普通
4302,浦东,合租,426.0,15.62,2590,交通便利普通
4303,浦东,合租,356.0,10.0,2830,交通便利普通
4304,浦东,合租,1198.0,12.6,2090,交通一般普通
4305,浦东,合租,856.0,0.0,1390,交通一般普通
4306,浦东,合租,432.0,15.1,2590,交通便利普通
4307,浦东,合租,431.0,15.2,2560,交通便利普通
4308,浦东,合租,509.0,15.84,2290,交通便利普通
4309,浦东,合租,848.0,15.1,2090,交通一般普通
4310,浦东,合租,332.0,12.6,2290,交通便利普通
4311,浦东,合租,834.0,11.9,2430,交通一般普通
4312,浦东,合租,937.0,13.0,2390,交通一般普通
4313,浦东,合租,290.0,6.9,1990,交通便利普通
4314,浦东,合租,1109.0,17.55,1990,交通一般普通
4315,浦东,合租,388.0,8.14,1860,交通便利普通
4316,浦东,合租,994.0,12.3,1890,交通一般普通
4317,浦东,合租,918.0,14.1,1990,交通一般普通
4318,浦东,合租,265.0,12.6,2490,交通便利普通
4319,浦东,合租,1538.0,16.0,2530,交通不便普通
4320,浦东,合租,1157.0,14.0,2090,交通一般普通
4321,浦东,合租,431.0,13.0,2260,交通便利普通
4322,浦东,合租,888.0,8.8,2530,交通一般普通
4323,浦东,合租,87.0,12.8,2260,交通便利普通
4324,浦东,合租,746.0,13.5,2090,交通一般普通
4325,浦东,合租,786.0,13.5,2090,交通一般普通
4326,浦东,合租,639.0,15.0,2560,交通便利普通
4327,浦东,合租,184.0,15.0,3190,交通便利普通
4328,浦东,合租,1538.0,12.3,2160,交通不便普通
4329,浦东,合租,1429.0,9.6,1890,交通不便普通
4330,浦东,合租,596.0,10.37,1990,交通便利普通
4331,浦东,合租,202.0,12.0,2390,交通便利普通
4332,浦东,合租,253.0,11.2,1830,交通便利普通
4333,浦东,合租,1161.0,13.9,2330,交通一般普通
4334,浦东,合租,1109.0,12.88,1890,交通一般普通
4335,浦东,合租,796.0,12.8,2390,交通一般普通
4336,浦东,合租,557.0,18.6,1690,交通便利普通
4337,浦东,合租,388.0,12.18,1930,交通便利普通
4338,浦东,合租,777.0,15.6,2130,交通一般普通
4339,浦东,合租,854.0,12.6,1930,交通一般普通
4340,浦东,合租,1200.0,13.0,1930,交通一般普通
4341,浦东,合租,606.0,0.0,2690,交通便利普通
4343,浦东,合租,815.0,14.34,2890,交通一般普通
4344,浦东,合租,492.0,8.7,2030,交通便利普通
4345,浦东,合租,172.0,14.0,2690,交通便利普通
4346,浦东,合租,1018.0,12.0,2090,交通一般普通
4347,浦东,合租,609.0,11.5,2090,交通便利普通
4348,浦东,合租,831.0,14.2,2090,交通一般普通
4349,浦东,合租,550.0,12.3,2090,交通便利普通
4350,浦东,合租,624.0,13.1,2290,交通便利普通
4351,浦东,合租,1554.0,13.7,2460,交通不便普通
4352,浦东,合租,974.0,11.7,1630,交通一般普通
4353,浦东,合租,534.0,18.2,2490,交通便利普通
4354,浦东,合租,599.0,12.0,2790,交通便利普通
4355,浦东,合租,1031.0,11.8,2360,交通一般普通
4356,浦东,合租,1390.0,11.0,1790,交通不便普通
4357,浦东,合租,388.0,11.6,2130,交通便利普通
4358,浦东,合租,370.0,13.3,2360,交通便利普通
4359,浦东,合租,1556.0,14.0,2130,交通不便普通
4360,浦东,合租,1144.0,11.3,1990,交通一般普通
4361,浦东,合租,1390.0,16.1,1730,交通不便普通
4362,浦东,合租,310.0,12.2,1530,交通便利普通
4363,浦东,合租,356.0,11.5,2830,交通便利普通
4364,浦东,合租,999.0,11.9,2590,交通一般普通
4365,浦东,合租,368.0,13.4,2290,交通便利普通
4366,浦东,合租,574.0,0.0,2090,交通便利普通
4367,浦东,合租,1144.0,15.4,2260,交通一般普通
4368,浦东,合租,1144.0,15.4,2260,交通一般普通
4369,浦东,合租,997.0,12.5,2230,交通一般普通
4370,浦东,合租,749.0,13.2,2590,交通一般普通
4371,浦东,合租,747.0,9.2,2260,交通一般普通
4372,浦东,合租,1602.0,6.9,1830,交通不便普通
4373,浦东,合租,1073.0,15.5,2490,交通一般普通
4374,浦东,合租,888.0,12.7,2460,交通一般普通
4375,浦东,合租,916.0,12.4,1730,交通一般普通
4376,浦东,合租,1556.0,15.8,2490,交通不便普通
4377,浦东,合租,1431.0,12.7,2130,交通不便普通
4379,浦东,合租,1408.0,12.3,1730,交通不便普通
4380,浦东,合租,634.0,6.5,1830,交通一般普通
4381,浦东,合租,1115.0,12.0,2360,交通一般普通
4382,浦东,合租,39.0,15.0,2490,交通便利普通
4383,浦东,合租,492.0,14.2,2360,交通便利普通
4384,浦东,合租,290.0,11.2,2390,交通便利普通
4385,浦东,合租,640.0,8.1,1930,交通一般普通
4386,浦东,合租,574.0,11.8,2190,交通便利普通
4387,浦东,合租,490.0,10.8,2690,交通便利普通
4389,浦东,合租,1141.0,13.8,2660,交通一般普通
4390,浦东,合租,316.0,16.9,2690,交通便利普通
4391,浦东,合租,836.0,13.7,2090,交通一般普通
4392,浦东,合租,1158.0,16.1,1590,交通一般普通
4393,浦东,合租,824.0,10.9,2260,交通一般普通
4394,浦东,合租,1198.0,11.3,1590,交通一般普通
4395,浦东,合租,874.0,14.72,2460,交通一般普通
4396,浦东,合租,529.0,13.1,2190,交通便利普通
4397,浦东,合租,907.0,10.3,1830,交通一般普通
4398,浦东,合租,1911.0,10.3,1860,交通不便普通
4399,浦东,合租,1268.0,12.5,1890,交通一般普通
4400,浦东,合租,786.0,7.4,1890,交通一般普通
4401,浦东,合租,1046.0,14.0,2560,交通一般普通
4402,浦东,合租,492.0,12.3,2660,交通便利普通
4403,浦东,合租,87.0,16.1,2690,交通便利普通
4404,浦东,合租,958.0,14.8,2030,交通一般普通
4405,浦东,合租,457.0,12.0,2660,交通便利普通
4406,浦东,合租,911.0,11.9,2290,交通一般普通
4407,浦东,合租,1046.0,11.0,1890,交通一般普通
4408,浦东,合租,339.0,16.0,3190,交通便利普通
4409,浦东,合租,610.0,11.8,2390,交通便利普通
4410,浦东,合租,1037.0,16.1,1890,交通一般普通
4411,浦东,合租,746.0,13.0,2190,交通一般普通
4412,浦东,合租,888.0,11.6,2460,交通一般普通
4413,浦东,合租,476.0,13.5,2330,交通便利普通
4414,浦东,合租,421.0,12.0,2560,交通便利普通
4415,浦东,合租,181.0,12.0,2690,交通便利普通
4416,浦东,合租,333.0,15.0,2690,交通便利普通
4417,浦东,合租,1921.0,14.1,1190,交通不便普通
4418,浦东,合租,356.0,8.2,2590,交通便利普通
4419,浦东,合租,356.0,17.48,2830,交通便利普通
4420,浦东,合租,238.0,10.5,2990,交通便利普通
4421,浦东,合租,624.0,10.6,2590,交通便利普通
4422,浦东,合租,288.0,9.9,1590,交通便利普通
4423,浦东,合租,1091.0,12.5,2290,交通一般普通
4424,浦东,合租,994.0,13.3,2260,交通一般普通
4425,浦东,合租,188.0,12.6,2690,交通便利普通
4426,浦东,合租,394.0,10.3,1890,交通便利普通
4428,浦东,合租,271.0,14.31,2490,交通便利普通
4429,浦东,合租,953.0,9.29,1890,交通一般普通
4430,浦东,合租,954.0,9.2,1890,交通一般普通
4431,浦东,合租,1749.0,10.0,2130,交通不便普通
4432,浦东,合租,401.0,12.7,2430,交通便利普通
4433,浦东,合租,831.0,14.2,2190,交通一般普通
4434,浦东,合租,521.0,14.7,2390,交通便利普通
4435,浦东,合租,1141.0,11.6,2190,交通一般普通
4436,浦东,合租,1141.0,14.7,1960,交通一般普通
4437,浦东,合租,1141.0,11.6,2190,交通一般普通
4438,浦东,合租,39.0,15.6,2790,交通便利普通
4439,浦东,合租,288.0,10.2,1790,交通便利普通
4440,浦东,合租,911.0,11.9,1990,交通一般普通
4441,浦东,合租,1141.0,14.7,1960,交通一般普通
4442,浦东,合租,944.0,11.1,1960,交通一般普通
4443,浦东,合租,1157.0,12.7,1860,交通一般普通
4444,浦东,合租,1556.0,14.5,2290,交通不便普通
4445,浦东,合租,610.0,11.8,2090,交通便利普通
4446,浦东,合租,873.0,14.3,2090,交通一般普通
4447,浦东,合租,746.0,10.8,2090,交通一般普通
4448,浦东,合租,746.0,10.1,2090,交通一般普通
4449,浦东,合租,819.0,15.2,2560,交通一般普通
4450,浦东,合租,944.0,10.0,2290,交通一般普通
4451,浦东,合租,1554.0,13.6,2490,交通不便普通
4452,浦东,合租,1144.0,15.4,2360,交通一般普通
4454,浦东,合租,634.0,11.76,2790,交通便利普通
4455,浦东,合租,990.0,10.0,2130,交通一般普通
4456,浦东,合租,1200.0,12.4,2190,交通一般普通
4457,浦东,合租,873.0,13.5,2390,交通一般普通
4458,浦东,合租,796.0,12.7,2190,交通一般普通
4459,浦东,合租,1077.0,10.8,1260,交通一般普通
4460,浦东,合租,1035.0,12.64,1990,交通一般普通
4461,浦东,合租,542.0,17.71,2790,交通便利普通
4462,浦东,合租,1144.0,15.4,2330,交通一般普通
4463,浦东,合租,557.0,15.1,1690,交通便利普通
4464,浦东,合租,746.0,12.9,2190,交通一般普通
4466,浦东,合租,937.0,10.8,2090,交通一般普通
4467,浦东,合租,452.0,11.9,2530,交通便利普通
4468,浦东,合租,712.0,14.0,2290,交通一般普通
4469,浦东,合租,1035.0,11.0,2290,交通一般普通
4470,浦东,合租,786.0,14.0,2290,交通一般普通
4471,浦东,合租,550.0,9.5,2030,交通便利普通
4472,浦东,合租,188.0,14.5,2560,交通便利普通
4473,浦东,合租,333.0,8.6,2290,交通便利普通
4474,浦东,合租,895.0,8.4,2290,交通一般普通
4475,浦东,合租,399.0,0.0,2290,交通便利普通
4476,浦东,合租,974.0,16.5,2460,交通一般普通
4477,浦东,合租,316.0,10.74,2390,交通便利普通
4478,浦东,合租,1060.0,11.9,1760,交通一般普通
4479,浦东,合租,1195.0,15.25,1730,交通一般普通
4480,浦东,合租,1195.0,15.6,1730,交通一般普通
4481,浦东,合租,1109.0,13.4,1960,交通一般普通
4482,浦东,合租,701.0,15.0,1660,交通一般普通
4483,浦东,合租,494.0,12.8,1790,交通便利普通
4484,浦东,合租,356.0,10.3,2360,交通便利普通
4485,浦东,合租,909.0,10.0,1990,交通一般普通
4486,浦东,合租,1200.0,12.0,2790,交通一般普通
4487,浦东,合租,1144.0,11.0,1830,交通一般普通
4488,浦东,合租,1037.0,16.5,2190,交通一般普通
4489,浦东,合租,610.0,14.5,2490,交通便利普通
4491,浦东,合租,1456.0,13.3,1530,交通不便普通
4492,浦东,合租,457.0,8.5,2590,交通便利普通
4494,浦东,合租,1554.0,17.0,2590,交通不便普通
4495,浦东,合租,831.0,15.0,2290,交通一般普通
4496,浦东,合租,1109.0,12.88,2290,交通一般普通
4497,浦东,合租,827.0,15.5,2290,交通一般普通
4498,浦东,合租,954.0,12.3,2030,交通一般普通
4499,浦东,合租,492.0,15.3,2660,交通便利普通
4500,浦东,合租,1390.0,13.1,1430,交通不便普通
4501,浦东,合租,712.0,15.3,2590,交通一般普通
4502,浦东,合租,610.0,10.9,2090,交通便利普通
4503,浦东,合租,288.0,10.0,1590,交通便利普通
4505,浦东,合租,1141.0,8.3,1690,交通一般普通
4506,浦东,合租,1171.0,13.5,1630,交通一般普通
4507,浦东,合租,796.0,12.2,1630,交通一般普通
4508,浦东,合租,1487.0,10.7,1630,交通不便普通
4509,浦东,合租,479.0,6.3,2390,交通便利普通
4510,浦东,合租,757.0,6.7,1760,交通一般普通
4511,浦东,合租,937.0,12.9,2790,交通一般普通
4512,浦东,合租,1305.0,11.9,1890,交通一般普通
4513,浦东,合租,2040.0,26.0,1990,交通不便普通
4514,浦东,合租,1037.0,16.3,1960,交通一般普通
4515,浦东,合租,332.0,11.0,1830,交通便利普通
4516,浦东,合租,1008.0,17.4,2490,交通一般普通
4517,浦东,合租,944.0,14.9,2190,交通一般普通
4519,浦东,合租,746.0,13.0,2290,交通一般普通
4520,浦东,合租,506.0,14.3,3290,交通便利普通
4521,浦东,合租,1231.0,14.3,2630,交通一般普通
4522,浦东,合租,320.0,11.5,2560,交通便利普通
4523,浦东,合租,836.0,16.7,2590,交通一般普通
4524,浦东,合租,433.0,12.6,2660,交通便利普通
4525,浦东,合租,786.0,11.8,2090,交通一般普通
4526,浦东,合租,1340.0,8.3,1060,交通不便普通
4527,浦东,合租,1487.0,11.5,1730,交通不便普通
4528,浦东,合租,1231.0,13.0,2130,交通一般普通
4529,浦东,合租,718.0,15.2,2390,交通一般普通
4530,浦东,合租,37.0,7.3,2390,交通便利普通
4531,浦东,合租,2079.0,15.4,2190,交通不便普通
4532,浦东,合租,2079.0,15.3,2190,交通不便普通
4533,浦东,合租,557.0,15.5,1760,交通便利普通
4534,浦东,合租,370.0,15.3,2730,交通便利普通
4535,浦东,合租,1831.0,12.0,2130,交通不便普通
4536,浦东,合租,550.0,10.8,2130,交通便利普通
4537,浦东,合租,848.0,12.0,2190,交通一般普通
4538,浦东,合租,937.0,15.2,2490,交通一般普通
4539,浦东,合租,1340.0,13.86,1830,交通不便普通
4540,浦东,合租,720.0,9.33,1630,交通一般普通
4541,浦东,合租,468.0,14.8,2690,交通便利普通
4542,浦东,合租,1429.0,12.98,1560,交通不便普通
4543,浦东,合租,369.0,14.3,2960,交通便利普通
4545,浦东,合租,1073.0,16.8,2590,交通一般普通
4546,浦东,合租,712.0,14.2,2590,交通一般普通
4547,浦东,合租,1340.0,12.35,2060,交通不便普通
4548,浦东,合租,863.0,14.4,2290,交通一般普通
4549,浦东,合租,513.0,10.8,2730,交通便利普通
4550,浦东,合租,1200.0,13.0,1960,交通一般普通
4551,浦东,合租,530.0,9.5,2360,交通便利普通
4552,浦东,合租,90.0,0.0,1630,交通便利普通
4553,浦东,合租,578.0,15.4,2790,交通便利普通
4554,浦东,合租,696.0,10.4,2430,交通一般普通
4555,浦东,合租,476.0,10.5,2390,交通便利普通
4556,浦东,合租,662.0,14.8,2730,交通便利普通
4557,浦东,合租,1062.0,8.4,2070,交通一般普通
4558,浦东,合租,433.0,9.8,1890,交通便利普通
4559,浦东,合租,539.0,13.0,1660,交通便利普通
4560,浦东,合租,717.0,15.6,1730,交通一般普通
4561,浦东,合租,851.0,10.03,1690,交通一般普通
4562,浦东,合租,539.0,13.99,1560,交通便利普通
