,district,type,metro_num,S,mon_price,聚类类别,density
7782,宝山,合租,1015.0,11.0,1490,交通一般普通,1925
7783,宝山,合租,1896.0,12.1,1390,交通不便普通,1925
7784,宝山,合租,1145.0,8.1,1290,交通一般普通,1925
7785,宝山,合租,1257.0,11.1,1490,交通一般普通,1925
7786,宝山,合租,1450.0,11.1,2290,交通不便普通,1925
7787,宝山,合租,1288.0,11.8,1990,交通一般普通,1925
7788,宝山,合租,818.0,7.7,1490,交通一般普通,1925
7789,宝山,合租,1549.0,14.6,3030,交通不便普通,1925
7790,宝山,合租,1239.0,12.1,1390,交通一般普通,1925
7791,宝山,合租,1644.0,12.0,1660,交通不便普通,1925
7792,宝山,合租,515.0,0.0,1530,交通一般普通,1925
7793,宝山,合租,1818.0,11.6,1730,交通不便普通,1925
7794,宝山,合租,1163.0,9.6,1530,交通一般普通,1925
7795,宝山,合租,711.0,12.4,1430,交通一般普通,1925
7796,宝山,合租,1616.0,10.3,1790,交通不便普通,1925
7797,宝山,合租,429.0,8.5,1290,交通便利普通,1925
7798,宝山,合租,388.0,9.7,1290,交通便利普通,1925
7799,宝山,合租,2445.0,8.1,1130,交通不便普通,1925
7800,宝山,合租,2445.0,12.8,1460,交通不便普通,1925
7801,宝山,合租,2387.0,12.6,1490,交通不便普通,1925
7802,宝山,合租,2389.0,14.1,1430,交通不便普通,1925
7803,宝山,合租,429.0,7.7,1290,交通便利普通,1925
7804,宝山,合租,2464.0,13.9,1390,交通不便普通,1925
7805,宝山,合租,1818.0,0.0,1760,交通不便普通,1925
7806,宝山,合租,735.0,11.4,1290,交通一般普通,1925
7807,宝山,合租,1335.0,9.7,1430,交通不便普通,1925
7808,宝山,合租,1377.0,10.2,1390,交通不便普通,1925
7809,宝山,合租,1377.0,10.2,1390,交通不便普通,1925
7810,宝山,合租,2387.0,10.5,1490,交通不便普通,1925
7811,宝山,合租,1335.0,9.8,1590,交通不便普通,1925
7812,宝山,合租,844.0,0.0,1630,交通一般普通,1925
7813,宝山,合租,1833.0,11.5,1230,交通不便普通,1925
7814,宝山,合租,2389.0,12.4,1460,交通不便普通,1925
7815,宝山,合租,1549.0,11.2,1590,交通不便普通,1925
7816,宝山,合租,1188.0,8.2,1360,交通一般普通,1925
7817,宝山,合租,1081.0,0.0,1660,交通一般普通,1925
7818,宝山,合租,1405.0,14.4,3290,交通不便普通,1925
7819,宝山,合租,1081.0,0.0,1790,交通一般普通,1925
7820,宝山,合租,941.0,10.0,1660,交通一般普通,1925
7821,宝山,合租,1377.0,9.2,1390,交通不便普通,1925
7822,宝山,合租,1510.0,9.3,1590,交通不便普通,1925
7823,宝山,合租,1335.0,9.8,1490,交通不便普通,1925
7824,宝山,合租,2464.0,14.0,1290,交通不便普通,1925
7825,宝山,合租,1572.0,10.6,1630,交通不便普通,1925
7826,宝山,合租,1412.0,6.7,1560,交通不便普通,1925
7827,宝山,合租,2459.0,11.4,1290,交通不便普通,1925
7828,宝山,合租,1144.0,8.7,1290,交通一般普通,1925
7829,宝山,合租,1644.0,7.3,1290,交通不便普通,1925
7830,宝山,合租,1571.0,8.2,1630,交通不便普通,1925
7831,宝山,合租,1545.0,0.0,1560,交通不便普通,1925
7832,宝山,合租,1545.0,8.26,1590,交通不便普通,1925
7833,宝山,合租,1144.0,9.85,1230,交通一般普通,1925
7834,宝山,合租,1144.0,9.85,1290,交通一般普通,1925
7835,宝山,合租,1144.0,9.6,1290,交通一般普通,1925
7836,宝山,合租,1060.0,0.0,1760,交通一般普通,1925
7837,宝山,合租,1572.0,10.4,1760,交通不便普通,1925
7838,宝山,合租,1087.0,0.0,1260,交通一般普通,1925
7839,宝山,合租,1442.0,11.0,1230,交通不便普通,1925
7840,宝山,合租,1510.0,10.5,1590,交通不便普通,1925
7841,宝山,合租,1818.0,0.0,1660,交通不便普通,1925
7842,宝山,合租,1087.0,7.8,1290,交通一般普通,1925
7843,宝山,合租,2080.0,10.7,1360,交通不便普通,1925
7844,宝山,合租,1626.0,8.7,1360,交通不便普通,1925
7845,宝山,合租,1030.0,8.5,1260,交通一般普通,1925
7846,宝山,合租,2389.0,13.2,1490,交通不便普通,1925
7847,宝山,合租,1131.0,19.9,3690,交通一般普通,1925
7848,宝山,合租,1405.0,16.4,3690,交通不便普通,1925
7849,宝山,合租,2390.0,10.3,1360,交通不便普通,1925
7850,宝山,合租,1644.0,7.3,1360,交通不便普通,1925
7851,宝山,合租,2445.0,8.5,1330,交通不便普通,1925
7852,宝山,合租,2389.0,8.8,1360,交通不便普通,1925
7853,宝山,合租,2389.0,13.6,1260,交通不便普通,1925
7854,宝山,合租,2387.0,10.0,1290,交通不便普通,1925
7855,宝山,合租,356.0,13.2,1890,交通便利普通,1925
7856,宝山,合租,2389.0,10.4,1290,交通不便普通,1925
7857,宝山,合租,708.0,16.4,1890,交通一般普通,1925
7858,宝山,合租,896.0,17.5,1890,交通一般普通,1925
7859,宝山,合租,515.0,20.5,2230,交通便利普通,1925
7860,宝山,合租,526.0,12.9,1930,交通便利普通,1925
7861,宝山,合租,1005.0,20.2,1960,交通一般普通,1925
7862,宝山,合租,738.0,8.1,1190,交通一般普通,1925
7863,宝山,合租,672.0,18.5,1890,交通一般普通,1925
7864,宝山,合租,762.0,15.0,2060,交通一般普通,1925
7865,宝山,合租,1163.0,9.6,2060,交通一般普通,1925
7866,宝山,合租,762.0,17.4,2290,交通一般普通,1925
7867,宝山,合租,1126.0,18.9,2060,交通一般普通,1925
7868,宝山,合租,1228.0,15.0,1860,交通一般普通,1925
7869,宝山,合租,572.0,15.3,2370,交通便利普通,1925
7870,宝山,合租,515.0,20.5,2190,交通便利普通,1925
7871,宝山,合租,1377.0,17.0,2030,交通不便普通,1925
7872,宝山,合租,389.0,12.4,1190,交通便利普通,1925
7873,宝山,合租,163.0,13.0,2290,交通便利普通,1925
7874,宝山,合租,491.0,11.7,1590,交通便利普通,1925
7875,宝山,合租,390.0,13.5,1790,交通便利普通,1925
7876,宝山,合租,567.0,16.2,2160,交通便利普通,1925
7877,宝山,合租,672.0,18.0,1890,交通一般普通,1925
7878,宝山,合租,733.0,14.1,1990,交通一般普通,1925
7879,宝山,合租,1076.0,15.2,2260,交通一般普通,1925
7880,宝山,合租,731.0,13.2,2090,交通一般普通,1925
7881,宝山,合租,163.0,18.9,2390,交通便利普通,1925
7882,宝山,合租,695.0,12.0,1890,交通一般普通,1925
7883,宝山,合租,177.0,11.3,2030,交通便利普通,1925
7884,宝山,合租,1081.0,12.34,1990,交通一般普通,1925
7885,宝山,合租,1896.0,11.2,1190,交通不便普通,1925
7886,宝山,合租,1126.0,13.3,1860,交通一般普通,1925
7887,宝山,合租,499.0,12.8,1990,交通便利普通,1925
7888,宝山,合租,686.0,15.0,1990,交通一般普通,1925
7889,宝山,合租,695.0,11.0,2390,交通一般普通,1925
7890,宝山,合租,1134.0,11.1,2060,交通一般普通,1925
7891,宝山,合租,163.0,9.8,1890,交通便利普通,1925
7892,宝山,合租,177.0,13.2,1930,交通便利普通,1925
7893,宝山,合租,285.0,11.1,2390,交通便利普通,1925
7894,宝山,合租,1442.0,10.0,1130,交通不便普通,1925
7895,宝山,合租,841.0,12.3,2360,交通一般普通,1925
7896,宝山,合租,818.0,12.0,2360,交通一般普通,1925
7897,宝山,合租,389.0,14.0,1390,交通便利普通,1925
7898,宝山,合租,738.0,9.5,1090,交通一般普通,1925
7899,宝山,合租,686.0,12.0,1960,交通一般普通,1925
7900,宝山,合租,572.0,11.93,2590,交通便利普通,1925
7901,宝山,合租,818.0,12.3,2060,交通一般普通,1925
7902,宝山,合租,422.0,11.8,1890,交通便利普通,1925
7903,宝山,合租,422.0,11.9,1890,交通便利普通,1925
7904,宝山,合租,686.0,20.0,2390,交通一般普通,1925
7905,宝山,合租,518.0,17.47,2660,交通便利普通,1925
7906,宝山,合租,414.0,22.7,2290,交通便利普通,1925
7907,宝山,合租,414.0,22.1,2260,交通便利普通,1925
7908,宝山,合租,422.0,10.8,2090,交通便利普通,1925
7909,宝山,合租,422.0,10.0,2090,交通便利普通,1925
7910,宝山,合租,466.0,12.4,1790,交通便利普通,1925
7911,宝山,合租,409.0,14.8,2260,交通便利普通,1925
7912,宝山,合租,672.0,18.4,1630,交通一般普通,1925
7913,宝山,合租,1335.0,10.3,2060,交通不便普通,1925
7914,宝山,合租,1005.0,13.7,1990,交通一般普通,1925
7915,宝山,合租,389.0,13.4,1590,交通便利普通,1925
7916,宝山,合租,1673.0,22.8,1590,交通不便普通,1925
7917,宝山,合租,515.0,25.5,2690,交通便利普通,1925
7918,宝山,合租,1087.0,14.7,1790,交通一般普通,1925
7919,宝山,合租,1114.0,15.3,1760,交通一般普通,1925
7920,宝山,合租,332.0,12.5,2430,交通便利普通,1925
7921,宝山,合租,589.0,17.2,2530,交通便利普通,1925
7922,宝山,合租,749.0,11.1,1730,交通一般普通,1925
7923,宝山,合租,85.0,13.2,1730,交通便利普通,1925
7924,宝山,合租,1818.0,14.4,2360,交通不便普通,1925
7925,宝山,合租,414.0,16.1,2190,交通便利普通,1925
7926,宝山,合租,1050.0,11.4,1530,交通一般普通,1925
7927,宝山,合租,602.0,13.5,2360,交通便利普通,1925
7928,宝山,合租,738.0,16.0,1530,交通一般普通,1925
7929,宝山,合租,572.0,18.9,2590,交通便利普通,1925
7930,宝山,合租,1005.0,13.1,2490,交通一般普通,1925
7931,宝山,合租,897.0,0.0,1060,交通一般普通,1925
7932,宝山,合租,1005.0,16.6,2190,交通一般普通,1925
7933,宝山,合租,589.0,7.9,1560,交通一般普通,1925
7934,宝山,合租,1050.0,11.1,1490,交通一般普通,1925
7935,宝山,合租,738.0,17.0,1690,交通一般普通,1925
7936,宝山,合租,1335.0,10.65,1760,交通不便普通,1925
7937,宝山,合租,491.0,10.3,1390,交通一般普通,1925
7938,宝山,合租,520.0,21.5,2590,交通便利普通,1925
7939,宝山,合租,1335.0,10.8,1690,交通不便普通,1925
7940,静安,合租,411.0,6.8,2460,交通便利普通,31089
7941,静安,合租,486.0,0.0,2630,交通便利普通,31089
7942,静安,合租,405.0,0.0,2860,交通便利普通,31089
7943,静安,合租,365.0,19.8,3490,交通便利普通,31089
7944,静安,合租,365.0,17.0,2890,交通便利普通,31089
7945,静安,合租,354.0,0.0,2930,交通便利普通,31089
7946,静安,合租,612.0,14.5,3560,交通便利普通,31089
7947,静安,合租,365.0,11.0,2830,交通便利普通,31089
7948,静安,合租,365.0,19.0,3990,交通便利普通,31089
7949,静安,合租,405.0,7.7,2730,交通便利普通,31089
7950,静安,合租,503.0,10.27,2860,交通便利普通,31089
7951,静安,合租,572.0,12.0,3190,交通便利普通,31089
7952,静安,合租,284.0,17.9,3990,交通便利普通,31089
7953,静安,合租,503.0,16.7,3160,交通便利普通,31089
7954,静安,合租,284.0,11.1,3490,交通便利普通,31089
7955,静安,合租,503.0,20.09,3390,交通便利普通,31089
7956,静安,合租,405.0,13.8,3360,交通便利普通,31089
7957,静安,合租,503.0,15.96,4090,交通便利普通,31089
7958,黄浦,合租,72.0,14.7,3030,交通便利普通,32190
7959,黄浦,合租,253.0,10.1,2890,交通便利普通,32190
7960,黄浦,合租,530.0,13.7,2890,交通便利普通,32190
7961,黄浦,合租,174.0,13.2,2990,交通便利普通,32190
7962,黄浦,合租,277.0,6.9,2330,交通便利普通,32190
7963,黄浦,合租,486.0,12.0,2460,交通便利普通,32190
7964,黄浦,合租,384.0,14.5,2930,交通便利普通,32190
7965,黄浦,合租,443.0,7.8,2390,交通便利普通,32190
7966,黄浦,合租,523.0,13.6,3030,交通便利普通,32190
7967,黄浦,合租,384.0,11.6,2630,交通便利普通,32190
7968,黄浦,合租,81.0,14.6,3290,交通便利普通,32190
7969,黄浦,合租,726.0,15.0,2990,交通便利普通,32190
7970,黄浦,合租,384.0,11.3,2730,交通便利普通,32190
7971,黄浦,合租,72.0,15.0,3960,交通便利普通,32190
7972,黄浦,合租,238.0,12.0,2860,交通便利普通,32190
7973,黄浦,合租,453.0,14.0,3030,交通便利普通,32190
7974,黄浦,合租,477.0,6.2,2490,交通便利普通,32190
7975,黄浦,合租,516.0,8.3,2690,交通便利普通,32190
7976,黄浦,合租,357.0,9.6,2790,交通便利普通,32190
7977,黄浦,合租,115.0,10.0,2990,交通便利普通,32190
7978,黄浦,合租,135.0,12.7,2990,交通便利普通,32190
7979,黄浦,合租,383.0,8.1,2730,交通便利普通,32190
7980,黄浦,合租,453.0,7.7,2590,交通便利普通,32190
7981,黄浦,合租,530.0,7.6,2790,交通便利普通,32190
7982,黄浦,合租,96.0,14.6,3590,交通便利普通,32190
7983,黄浦,合租,726.0,18.9,3290,交通便利普通,32190
7984,黄浦,合租,83.0,9.1,3490,交通便利普通,32190
7985,黄浦,合租,251.0,15.0,3290,交通便利普通,32190
7986,黄浦,合租,295.0,15.8,3190,交通便利普通,32190
7987,黄浦,合租,253.0,7.5,2960,交通便利普通,32190
7988,黄浦,合租,238.0,8.1,2590,交通便利普通,32190
7989,黄浦,合租,317.0,16.9,3560,交通便利普通,32190
7990,黄浦,合租,231.0,14.0,3690,交通便利普通,32190
7991,黄浦,合租,357.0,17.8,3190,交通便利普通,32190
7992,黄浦,合租,525.0,15.5,4460,交通便利普通,32190
7993,黄浦,合租,268.0,14.0,3390,交通便利普通,32190
7994,黄浦,合租,561.0,11.0,3870,交通便利普通,32190
7995,黄浦,合租,215.0,6.2,2490,交通便利普通,32190
7996,黄浦,合租,340.0,15.0,4770,交通便利普通,32190
7997,黄浦,合租,726.0,13.7,2590,交通便利普通,32190
7998,黄浦,合租,516.0,14.0,3490,交通便利普通,32190
7999,黄浦,合租,580.0,14.1,3460,交通便利普通,32190
8000,黄浦,合租,288.0,12.8,3490,交通便利普通,32190
8001,黄浦,合租,294.0,12.0,3260,交通便利普通,32190
8002,黄浦,合租,516.0,10.4,2990,交通便利普通,32190
8003,黄浦,合租,726.0,15.0,3090,交通便利普通,32190
8004,黄浦,合租,443.0,16.5,3560,交通便利普通,32190
8005,黄浦,合租,516.0,15.8,3490,交通便利普通,32190
8006,黄浦,合租,147.0,15.0,3790,交通便利普通,32190
8007,黄浦,合租,443.0,14.9,3290,交通便利普通,32190
8008,黄浦,合租,96.0,16.5,4590,交通便利普通,32190
8009,黄浦,合租,530.0,14.0,3490,交通便利普通,32190
8010,黄浦,合租,96.0,0.0,2890,交通便利普通,32190
8011,黄浦,合租,443.0,10.5,2690,交通便利普通,32190
8012,黄浦,合租,277.0,20.0,4590,交通便利普通,32190
8013,黄浦,合租,238.0,11.2,2830,交通便利普通,32190
8014,黄浦,合租,516.0,14.9,4190,交通便利普通,32190
8015,黄浦,合租,253.0,12.9,4690,交通便利普通,32190
8016,黄浦,合租,416.0,9.8,3230,交通便利普通,32190
8017,黄浦,合租,115.0,8.7,2890,交通便利普通,32190
8018,黄浦,合租,625.0,13.2,3490,交通便利普通,32190
8019,黄浦,合租,575.0,14.4,2660,交通便利普通,32190
8020,黄浦,合租,443.0,11.0,3860,交通便利普通,32190
8021,黄浦,合租,445.0,8.4,3060,交通便利普通,32190
8022,黄浦,合租,469.0,7.2,2690,交通便利普通,32190
8023,黄浦,合租,115.0,16.4,4690,交通便利普通,32190
8024,黄浦,合租,251.0,15.5,4690,交通便利普通,32190
8025,黄浦,合租,253.0,10.0,2990,交通便利普通,32190
8026,黄浦,合租,260.0,12.6,3690,交通便利普通,32190
8027,黄浦,合租,575.0,22.0,3490,交通便利普通,32190
8028,黄浦,合租,516.0,12.1,3490,交通便利普通,32190
8029,黄浦,合租,251.0,9.2,2990,交通便利普通,32190
8030,黄浦,合租,516.0,9.6,2790,交通便利普通,32190
8031,黄浦,合租,516.0,12.3,3290,交通便利普通,32190
8032,黄浦,合租,260.0,15.1,4690,交通便利普通,32190
8033,黄浦,合租,238.0,15.1,3730,交通便利普通,32190
8034,黄浦,合租,516.0,8.2,2790,交通便利普通,32190
8035,黄浦,合租,516.0,10.1,2890,交通便利普通,32190
8036,黄浦,合租,516.0,10.4,2890,交通便利普通,32190
8037,黄浦,合租,530.0,14.2,4490,交通便利普通,32190
8038,黄浦,合租,251.0,15.5,3690,交通便利普通,32190
8039,黄浦,合租,530.0,11.4,4170,交通便利普通,32190
8040,黄浦,合租,439.0,7.3,3090,交通便利普通,32190
8041,黄浦,合租,238.0,14.3,4390,交通便利普通,32190
8042,黄浦,合租,288.0,9.2,2990,交通便利普通,32190
8043,黄浦,合租,288.0,13.4,4590,交通便利普通,32190
8044,黄浦,合租,369.0,12.8,3590,交通便利普通,32190
8045,黄浦,合租,541.0,12.8,3560,交通便利普通,32190
8046,黄浦,合租,202.0,14.2,4290,交通便利普通,32190
8047,黄浦,合租,646.0,15.8,5390,交通便利普通,32190
8048,黄浦,合租,96.0,10.1,3290,交通便利普通,32190
8049,黄浦,合租,352.0,8.1,2990,交通便利普通,32190
8050,黄浦,合租,174.0,11.3,3190,交通便利普通,32190
8051,黄浦,合租,530.0,10.0,2990,交通便利普通,32190
8052,黄浦,合租,352.0,11.8,4590,交通便利普通,32190
8053,黄浦,合租,115.0,11.4,3490,交通便利普通,32190
8054,黄浦,合租,516.0,13.2,4390,交通便利普通,32190
8055,黄浦,合租,288.0,8.9,3990,交通便利普通,32190
8056,黄浦,合租,174.0,11.8,3290,交通便利普通,32190
8057,黄浦,合租,516.0,12.5,4390,交通便利普通,32190
8058,黄浦,合租,260.0,12.0,3290,交通便利普通,32190
8059,黄浦,合租,575.0,8.6,2860,交通便利普通,32190
8060,黄浦,合租,253.0,13.9,3390,交通便利普通,32190
8061,黄浦,合租,646.0,10.4,3790,交通便利普通,32190
8062,黄浦,合租,618.0,16.1,3590,交通便利普通,32190
8063,黄浦,合租,575.0,14.6,3990,交通便利普通,32190
8064,黄浦,合租,352.0,17.6,3490,交通便利普通,32190
8065,黄浦,合租,253.0,12.3,3690,交通便利普通,32190
8066,黄浦,合租,646.0,15.4,3990,交通便利普通,32190
8067,黄浦,合租,439.0,14.5,4290,交通便利普通,32190
8068,黄浦,合租,352.0,9.8,3260,交通便利普通,32190
8069,黄浦,合租,288.0,14.4,3490,交通便利普通,32190
8070,黄浦,合租,439.0,11.1,3360,交通便利普通,32190
8071,黄浦,合租,618.0,13.7,3390,交通便利普通,32190
8072,黄浦,合租,295.0,18.8,3660,交通便利普通,32190
8073,黄浦,合租,360.0,10.8,3860,交通便利普通,32190
8074,黄浦,合租,618.0,12.9,4590,交通便利普通,32190
8075,黄浦,合租,541.0,0.0,4190,交通便利普通,32190
8076,黄浦,合租,646.0,16.1,3890,交通便利普通,32190
8077,黄浦,合租,439.0,13.7,3830,交通便利普通,32190
8078,黄浦,合租,160.0,6.3,2260,交通便利普通,32190
8079,黄浦,合租,288.0,13.5,2990,交通便利普通,32190
8080,黄浦,合租,360.0,18.6,3290,交通便利普通,32190
8081,黄浦,合租,267.0,14.9,2890,交通便利普通,32190
8082,黄浦,合租,238.0,0.0,2530,交通便利普通,32190
8083,黄浦,合租,71.0,14.1,3230,交通便利普通,32190
8084,黄浦,合租,357.0,22.3,3530,交通便利普通,32190
8085,黄浦,合租,676.0,15.0,3190,交通便利普通,32190
8086,黄浦,合租,174.0,11.7,2790,交通便利普通,32190
8087,黄浦,合租,210.0,7.1,2630,交通便利普通,32190
8088,黄浦,合租,447.0,11.2,3190,交通便利普通,32190
8089,黄浦,合租,327.0,8.3,2690,交通便利普通,32190
8090,黄浦,合租,96.0,0.0,2490,交通便利普通,32190
8091,黄浦,合租,550.0,0.0,3130,交通便利普通,32190
8092,黄浦,合租,98.0,21.2,3690,交通便利普通,32190
8093,黄浦,合租,363.0,10.0,2860,交通便利普通,32190
8094,黄浦,合租,275.0,10.5,2970,交通便利普通,32190
8095,黄浦,合租,494.0,16.8,3830,交通便利普通,32190
8096,黄浦,合租,726.0,10.0,2490,交通一般普通,32190
